OBJECTID,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
1119,Montague,1119,3449,0.239513886973000,0,58,58,3.906349666570000,6.634795661170000,13473.000000000000000,50,0,32,0
1120,Montcalm,1120,2960,0.205555553911000,0,55,55,9.973648648650000,7.468852995320000,29522.000000000000000,52,7,46,8
1121,Monterey,1121,12417,0.862291659768000,0,63,63,4.403559635980000,10.936331525600000,54679.000000000000000,61,0,38,0
1122,Montezuma,1122,7786,0.540694440119000,0,58,58,1.200359619830000,4.380288832780000,9346.000000000000000,51,0,26,0
1123,Montgomery,1123,36454,2.531527757530000,0,63,63,17.124869698800001,21.060332330700000,624270.000000000000000,61,0,4,7
1124,Montmorency,1124,2407,0.167152776441000,0,35,35,2.831740756130000,5.052070166260000,6816.000000000000000,30,0,26,0
1125,Montour,1125,532,0.036944444148900,5,54,49,14.926691729300000,10.301848598399999,7941.000000000000000,49,9,34,11
1126,Montrose,1126,8593,0.596736106337000,0,60,60,1.286628651230000,5.434084276370000,11056.000000000000000,57,0,32,0
1127,Moody,1127,2182,0.151527776566000,0,52,52,5.120073327220000,6.343387211460000,11172.000000000000000,42,0,34,6
1128,Moore,1128,6449,0.447847218639000,0,62,62,6.650333385020000,10.463846906100001,42888.000000000000000,60,0,62,5
1129,Mora,1129,7224,0.501666662653000,0,14,14,0.140088593577000,1.072808380660000,1012.000000000000000,12,0,12,0
1130,Morehouse,1130,2861,0.198680553966000,0,60,60,3.042991960850000,7.513234553770000,8706.000000000000000,55,0,29,0
1131,Morgan,1131,23157,1.608124987140000,0,62,62,6.341797296710000,9.709668159020000,146857.000000000000000,60,0,49,5
1132,Morrill,1132,5800,0.402777774556000,0,40,40,0.575000000000000,3.237745464000000,3335.000000000000000,37,0,28,0
1133,Morris,1133,5594,0.388472219114000,0,63,63,18.208437611699999,23.504291675400001,101858.000000000000000,61,0,63,5
1134,Morrison,1134,4949,0.343680552806000,0,59,59,7.625985047480000,7.323303459150000,37741.000000000000000,54,6,55,7
1135,Morrow,1135,10378,0.720694438679000,0,48,48,2.523125843130000,5.090176886130000,26185.000000000000000,44,0,37,0
1136,Morton,1136,11249,0.781180549306000,0,63,63,2.210952084630000,7.020729315350000,24871.000000000000000,60,0,37,0
1137,Motley,1137,3621,0.251458331322000,0,15,15,0.122341894504000,1.039778105610000,443.000000000000000,12,0,13,0
1138,Moultrie,1138,1343,0.093263888142800,0,48,48,5.810871183920000,6.590566222100000,7804.000000000000000,39,0,20,5
1139,Mountrail,1139,8783,0.609930550676000,0,60,60,18.153364454100000,14.650423557200000,159441.000000000000000,56,0,60,16
1140,Mower,1140,2968,0.206111109462000,0,61,61,9.418463611860000,8.260341639470001,27954.000000000000000,58,6,35,7
1141,Muhlenberg,1141,1812,0.125833332327000,0,53,53,8.627483443710000,9.356607825619999,15633.000000000000000,51,0,4,6
1142,Multnomah,1142,2361,0.163958332022000,0,63,63,29.785260482799998,26.719875920200000,70323.000000000000000,61,63,33,16
1143,Murray,1143,5783,0.401597219009000,0,58,58,5.178281168940000,7.781327407270000,29946.000000000000000,54,0,47,5
1144,Muscatine,1144,1795,0.124652776781000,0,60,60,14.660724234000000,13.079026589300000,26316.000000000000000,57,7,33,9
1145,Muscogee,1145,785,0.054513888452800,0,63,63,37.533757961799999,23.999399021500000,29464.000000000000000,60,62,23,47
1146,Muskegon,1146,2153,0.149513887693000,0,60,60,19.008824895499998,16.275222767700001,40926.000000000000000,57,7,5,11
1147,Muskingum,1147,2634,0.182916665203000,0,61,61,12.062262718300000,13.215430526200000,31772.000000000000000,58,0,53,8
1148,Muskogee,1148,3089,0.214513887173000,0,63,63,8.578504370350000,13.299927010899999,26499.000000000000000,61,0,56,5
1149,Musselshell,1149,8202,0.569583328777000,0,39,39,0.469153864911000,2.559239514380000,3848.000000000000000,35,0,29,0
1150,Nacogdoches,1150,3473,0.241180553626000,0,62,62,5.365966023610000,10.452143104399999,18636.000000000000000,59,0,29,0
1151,Nance,1151,1814,0.125972221214000,0,26,26,1.336273428890000,3.817853464490000,2424.000000000000000,23,0,26,0
1152,Nantucket,1152,192,0.013333333226700,0,41,41,9.942708333330000,9.691697959160001,1909.000000000000000,35,6,18,6
1153,Napa,1153,3051,0.211874998305000,0,63,63,8.687971157000000,14.391821721399999,26507.000000000000000,61,0,46,5
1154,Nash,1154,2034,0.141249998870000,0,63,63,17.720255653900001,14.891938278700000,36043.000000000000000,60,9,49,12
1155,Nassau,1155,3538,0.245694442479000,0,63,63,26.991237987600002,25.661583777299999,95495.000000000000000,61,63,36,12
1156,Natchitoches,1156,4597,0.319236108557000,0,62,62,3.562323254300000,7.831533154390000,16376.000000000000000,57,0,32,0
1157,Natrona,1157,22134,1.537083321040000,0,63,63,1.310201499950000,6.790632106040000,29000.000000000000000,60,0,27,0
1158,Navajo,1158,37075,2.574652757180000,0,60,60,1.089197572490000,4.475644809030000,40382.000000000000000,58,0,56,0
1159,Navarro,1159,3854,0.267638886748000,0,62,62,6.169434353920000,9.533274958760000,23777.000000000000000,59,0,40,5
1160,Nelson,1160,7970,0.553472217794000,0,59,59,3.170514429110000,6.164426936810000,25269.000000000000000,53,0,32,0
1161,Nemaha,1161,4471,0.310486108627000,0,50,50,2.021471706550000,5.832101345970000,9038.000000000000000,47,0,27,0
1162,Neosho,1162,2173,0.150902776571000,0,60,60,3.028531983430000,8.718542981730000,6581.000000000000000,54,0,18,0
1163,Neshoba,1163,2039,0.141597221089000,0,61,61,7.671407552720000,9.936084190160001,15642.000000000000000,55,6,36,6
1164,Ness,1164,4108,0.285277775496000,0,31,31,0.395326192795000,2.195529131040000,1624.000000000000000,25,0,20,0
1165,Nevada,1165,6069,0.421458329962000,0,61,61,4.264293952880000,8.046004571830000,25880.000000000000000,57,0,59,0
1166,New Castle,1166,1942,0.134861110032000,0,63,63,40.238928939200001,21.041241649200000,78144.000000000000000,60,62,0,46
1167,New Hanover,1167,730,0.050694444038900,0,63,63,47.404109589000001,17.785548530600000,34605.000000000000000,61,63,0,55
1168,New Haven,1168,2488,0.172777776396000,10,63,53,44.972668810300000,14.435856314700001,111892.000000000000000,54,61,11,49
1169,New Kent,1169,798,0.055416666223300,0,50,50,10.303258145399999,5.649385213830000,8222.000000000000000,32,7,28,9
1170,New London,1170,2743,0.190486109587000,5,62,57,23.558512577500000,15.877382399700000,64621.000000000000000,58,12,62,17
1171,New Madrid,1171,2615,0.181597220769000,0,57,57,4.884512428300000,8.352582242400000,12773.000000000000000,53,0,46,0
1172,New York,1172,107,0.007430555496110,63,63,0,63.000000000000000,0.000000000000000,6741.000000000000000,1,63,63,63
1173,Newaygo,1173,3544,0.246111109142000,0,53,53,5.643058690740000,6.699985454560000,19999.000000000000000,46,0,39,6
1174,Newberry,1174,2354,0.163472220914000,0,61,61,8.492778249790000,9.447758636760000,19992.000000000000000,59,0,36,6
1175,Newport,1175,459,0.031874999745000,6,60,54,26.912854030500000,16.806765040100000,12353.000000000000000,55,12,38,21
1176,Newport News,1176,267,0.018541666518300,14,63,49,56.606741573000001,12.046990993800000,15114.000000000000000,38,62,14,62
1177,Newton,1177,13510,0.938194436939000,0,63,63,6.122945965950000,10.311329804400000,82721.000000000000000,61,0,63,5
1178,Nez Perce,1178,3699,0.256874997945000,0,61,61,3.185996215190000,9.180742486560000,11785.000000000000000,57,0,38,0
1179,Niagara,1179,2181,0.151458332122000,6,63,57,24.391104997700001,17.277270471200001,53197.000000000000000,58,10,48,17
1180,Nicholas,1180,3257,0.226180553746000,0,51,51,4.303346638010000,6.749755076270000,14016.000000000000000,46,0,32,0
1181,Nicollet,1181,1956,0.135833332247000,0,63,63,11.203987730100000,11.703905123500000,21915.000000000000000,60,6,29,7
1182,Niobrara,1182,10864,0.754444438409000,0,40,40,0.155743740795000,1.680600609470000,1692.000000000000000,28,0,18,0
1183,Noble,1183,6048,0.419999996640000,0,56,56,6.136574074070000,8.653905342740000,37114.000000000000000,53,0,49,6
1184,Nobles,1184,3024,0.209999998320000,0,62,62,6.329365079370000,8.497158573880000,19140.000000000000000,59,0,33,6
1185,Nodaway,1185,3453,0.239791664748000,0,60,60,3.745438748910000,7.478267396220000,12933.000000000000000,57,0,24,0
1186,Nolan,1186,3298,0.229027775946000,0,61,61,1.866585809580000,6.914431909740000,6156.000000000000000,54,0,32,0
1187,Nome,1187,162063,11.254374909999999,0,51,51,0.051214651092500,0.999221970142000,8300.000000000000000,44,0,6,0
1188,Norfolk,1188,1879,0.130486110067000,28,63,35,56.195316657799999,7.265998984190000,105591.000000000000000,35,63,31,59
1189,Norman,1189,3898,0.270694442279000,0,46,46,3.547716777830000,5.563976173270000,13829.000000000000000,39,0,35,0
1190,North Slope,1190,761592,52.888332910199999,0,63,63,0.437209161861000,3.818417525280000,332975.000000000000000,58,0,55,0
1191,Northampton,1191,4412,0.306388886438000,0,63,63,17.407298277399999,18.709044633200001,76801.000000000000000,61,0,53,8
1192,Northumberland,1192,2659,0.184652776301000,0,55,55,11.912373072599999,9.422564655160000,31675.000000000000000,53,6,4,8
1193,Northwest Arctic,1193,277475,19.269097068099999,0,53,53,0.035981619965800,0.783298864722000,9984.000000000000000,44,0,28,0
1194,Norton,1194,3466,0.240694442519000,0,53,53,1.201961915750000,5.290538175740000,4166.000000000000000,47,0,18,0
1195,Nottoway,1195,1156,0.080277777135600,0,53,53,7.769031141870000,8.654025370699999,8981.000000000000000,45,5,4,5
1196,Nowata,1196,2254,0.156527776526000,0,44,44,1.440106477370000,4.237482970230000,3246.000000000000000,34,0,20,0
1197,Noxubee,1197,2532,0.175833331927000,0,57,57,2.436018957350000,6.083627156590000,6168.000000000000000,46,0,19,0
1198,Nuckolls,1198,2286,0.158749998730000,0,36,36,1.100612423450000,3.678390892080000,2516.000000000000000,28,0,18,0
1199,Nueces,1199,2890,0.200694442839000,0,63,63,18.057785467100000,21.306019990399999,52187.000000000000000,60,0,39,8
1200,Nye,1200,69471,4.824374961410000,0,63,63,0.314793223071000,2.659766699920000,21869.000000000000000,60,0,3,0
1201,O'Brien,1201,2361,0.163958332022000,0,56,56,6.648877594240000,7.645134473670000,15698.000000000000000,52,0,4,6
1202,Oakland,1202,3724,0.258611109042000,11,63,52,47.541084855000001,16.622884156000001,177043.000000000000000,53,62,11,56
1203,Obion,1203,2078,0.144305554401000,0,60,60,8.489894128970001,9.563205669840000,17642.000000000000000,57,5,35,6
1204,Ocean,1204,2524,0.175277776376000,4,63,59,33.105784469100001,21.871624761500001,83559.000000000000000,60,62,4,30
1205,Oceana,1205,2250,0.156249998750000,0,35,35,6.560444444440000,5.496272658430000,14761.000000000000000,31,6,35,6
1206,Ochiltree,1206,3410,0.236805553661000,0,61,61,1.817888563050000,5.946780316130000,6199.000000000000000,52,0,19,0
1207,Oconee,1207,3151,0.218819442694000,0,63,63,12.092034274800000,13.540063735000000,38102.000000000000000,61,0,61,8
1208,Oconto,1208,4329,0.300624997595000,0,53,53,8.163317163320000,7.356473519870000,35339.000000000000000,50,0,4,7
1209,Ogemaw,1209,2378,0.165138887568000,0,56,56,5.972245584520000,7.449187790760000,14202.000000000000000,47,0,41,6
1210,Ogle,1210,3142,0.218194442699000,5,60,55,12.896562698900000,9.715418898759999,40521.000000000000000,55,7,57,9
1211,Oglethorpe,1211,1607,0.111597221329000,0,28,28,3.201617921590000,4.272214958950000,5145.000000000000000,24,0,18,0
1212,Ohio,1212,3032,0.210555553871000,0,62,62,9.309036939309999,12.935187436100000,28225.000000000000000,60,0,62,5
1213,Okaloosa,1213,3312,0.229999998160000,0,62,62,11.951086956499999,17.543820877800002,39582.000000000000000,60,0,4,6
1214,Okanogan,1214,24224,1.682222208760000,0,55,55,1.020310435930000,3.699829555690000,24716.000000000000000,49,0,37,0
1215,Okeechobee,1215,3032,0.210555553871000,0,62,62,4.529023746700000,8.628193759009999,13732.000000000000000,59,0,26,0
1216,Okfuskee,1216,2346,0.162916665363000,0,49,49,2.002557544760000,4.825779056440000,4698.000000000000000,36,0,18,0
1217,Oklahoma,1217,2641,0.183402776311000,0,63,63,42.780007572899997,21.140710535699998,112982.000000000000000,59,63,6,53
1218,Okmulgee,1218,2612,0.181388887438000,0,62,62,6.330398162330000,9.702817402090000,16535.000000000000000,60,0,32,5
1219,Oktibbeha,1219,1645,0.114236110197000,0,62,62,9.424316109419999,13.745578506699999,15503.000000000000000,59,0,28,6
1220,Oldham,1220,6287,0.436597218729000,0,62,62,3.567361221570000,10.253500897800000,22428.000000000000000,60,0,62,0
1221,Oliver,1221,3285,0.228124998175000,0,33,33,1.936377473360000,4.253021234020000,6361.000000000000000,30,0,29,0
1222,Olmsted,1222,2719,0.188819442934000,6,63,57,19.582199337999999,15.913675948100000,53244.000000000000000,58,8,63,12
1223,Oneida,1223,15427,1.071319435870000,0,62,62,7.003500356520000,11.377263934400000,108043.000000000000000,60,0,48,5
1224,Onondaga,1224,3337,0.231736109257000,0,63,63,27.971231645200000,19.133454301099999,93340.000000000000000,60,10,0,21
1225,Onslow,1225,2835,0.196874998425000,0,63,63,17.817283950600000,16.641773506100002,50512.000000000000000,61,5,49,11
1226,Ontario,1226,2713,0.188402776271000,0,60,60,16.071876151900000,11.895214327800000,43603.000000000000000,57,9,0,12
1227,Ontonagon,1227,5808,0.403333330107000,0,34,34,0.917871900826000,2.863510846720000,5331.000000000000000,26,0,18,0
1228,Orange,1228,18330,1.272916656480000,0,63,63,26.039661756699999,23.423730472700001,477307.000000000000000,61,63,4,15
1229,Orangeburg,1229,4059,0.281874997745000,0,62,62,13.059374230100000,11.774830565200000,53008.000000000000000,60,6,55,9
1230,Oregon,1230,3007,0.208819442774000,0,29,29,0.635184569338000,2.876160136520000,1910.000000000000000,26,0,17,0
1231,Orleans,1231,5892,0.409166663393000,0,63,63,11.599287169000000,15.075038135300000,68343.000000000000000,61,0,4,7
1232,Osage,1232,13793,0.957847214559000,0,63,63,2.681215109110000,6.461084858420000,36982.000000000000000,59,0,52,0
1233,Osborne,1233,3539,0.245763886923000,0,34,34,0.604408024866000,2.834622819960000,2139.000000000000000,31,0,4,0
1234,Osceola,1234,9169,0.636736106017000,0,63,63,8.952448467660000,14.788955105099999,82085.000000000000000,61,0,43,5
1235,Oscoda,1235,2436,0.169166665313000,0,27,27,1.998357963880000,3.706714795870000,4868.000000000000000,24,0,18,0
1236,Oswego,1236,4188,0.290833331007000,0,58,58,11.023161413600000,9.589730475760000,46165.000000000000000,56,0,44,9
1237,Otero,1237,28507,1.979652761940000,0,63,63,1.199810572840000,5.203239082610000,34203.000000000000000,60,0,44,0
1238,Otoe,1238,2492,0.173055554171000,0,61,61,4.671348314610000,8.572788949990001,11641.000000000000000,56,0,28,0
1239,Otsego,1239,6388,0.443611107562000,0,60,60,7.833437695680000,8.298202928289999,50040.000000000000000,58,6,4,6
1240,Ottawa,1240,7996,0.555277773336000,0,61,61,12.987493746900000,15.364354049499999,103848.000000000000000,59,0,4,8
1241,Otter Tail,1241,9804,0.680833327887000,0,62,62,6.575173398610000,7.482003412990000,64463.000000000000000,60,0,4,6
1242,Ouachita,1242,4937,0.342847219479000,0,63,63,9.725946931330000,14.779208239700001,48017.000000000000000,61,0,48,5
1243,Ouray,1243,2066,0.143472221074000,0,14,14,0.775895450145000,2.220345027110000,1603.000000000000000,12,0,14,0
1244,Outagamie,1244,2674,0.185694442959000,6,63,57,25.534405385199999,17.031157758500001,68279.000000000000000,58,7,46,20
1245,Overton,1245,1629,0.113124999095000,0,54,54,6.643339472070000,8.656453120189999,10822.000000000000000,51,5,38,5
1246,Owen,1246,2879,0.199930553956000,0,43,43,4.146231330320000,5.153612417350000,11937.000000000000000,36,0,31,5
1247,Owsley,1247,754,0.052361110692200,0,14,14,0.852785145889000,2.553060043390000,643.000000000000000,11,0,13,0
1248,Owyhee,1248,31610,2.195138871330000,0,33,33,0.177032584625000,1.328600599340000,5596.000000000000000,29,0,27,0
1249,Oxford,1249,9192,0.638333328227000,0,55,55,3.388707571800000,5.742802547300000,31149.000000000000000,52,0,31,0
1250,Ozark,1250,2847,0.197708331752000,0,22,22,0.871092377942000,2.547731271920000,2480.000000000000000,19,0,13,0
1251,Ozaukee,1251,964,0.066944443908900,11,62,51,35.334024896300001,17.330340721599999,34062.000000000000000,52,13,36,33
1252,Pacific,1252,4162,0.289027775466000,0,34,34,1.248197981740000,3.545022143820000,5195.000000000000000,28,0,21,0
1253,Page,1253,3342,0.232083331477000,0,56,56,4.421903052060000,7.797656445960000,14778.000000000000000,52,0,38,0
1254,Palm Beach,1254,7463,0.518263884743000,0,63,63,19.881816963700000,24.205138976200001,148378.000000000000000,62,0,3,6
1255,Palo Alto,1255,2349,0.163124998695000,0,55,55,3.198808003410000,6.523434412620000,7514.000000000000000,48,0,28,0
1256,Palo Pinto,1256,3532,0.245277775816000,0,61,61,3.101075877690000,7.055894701000000,10953.000000000000000,52,0,26,0
1257,Pamlico,1257,1279,0.088819443733900,0,32,32,4.691164972630000,5.368442973190000,6000.000000000000000,29,0,32,5
1258,Panola,1258,5478,0.380416663623000,0,61,61,6.801387367650000,8.791507293110000,37258.000000000000000,57,0,41,5
1259,Park,1259,50051,3.475763861080000,0,60,60,0.540049149867000,3.018760384170000,27030.000000000000000,58,0,59,0
1260,Parke,1260,1770,0.122916665683000,0,47,47,5.246327683620000,6.434046144610000,9286.000000000000000,41,0,29,6
1261,Parker,1261,3304,0.229444442609000,0,63,63,16.062348668300000,14.011163356400001,53070.000000000000000,60,6,63,11
1262,Parmer,1262,3224,0.223888887098000,0,44,44,3.183002481390000,4.922350798870000,10262.000000000000000,36,0,24,0
1263,Pasco,1263,2671,0.185486109627000,4,63,59,33.090228378900001,21.313435761899999,88384.000000000000000,60,62,4,31
1264,Pasquotank,1264,857,0.059513888412800,0,62,62,14.992998833100000,16.871674286299999,12849.000000000000000,59,0,44,8
1265,Passaic,1265,785,0.054513888452800,8,63,55,41.829299363099999,18.951534771900000,32836.000000000000000,56,63,56,40
1266,Patrick,1266,1817,0.126180554546000,0,38,38,3.696202531650000,4.662778041360000,6716.000000000000000,31,0,16,5
1267,Paulding,1267,2864,0.198888887298000,0,62,62,16.667248603400001,16.752322943199999,47735.000000000000000,59,7,29,9
1268,Pawnee,1268,6761,0.469513885133000,0,49,49,1.961248336040000,5.544242555000000,13260.000000000000000,47,0,30,0
