OID_,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,Mississippi,1106,55946,3496625000.000000000000000,0.000000000000000,619.810668944999975,619.810668944999975,1.039993039920000,8.906701265870000,58183.450611499996739
,Missoula,1107,108187,6761687500.000000000000000,0.000000000000000,658.116210937999995,658.116210937999995,1.068829494230000,11.231738976700001,115633.456491999997525
,Mitchell,1108,117372,7335750000.000000000000000,0.000000000000000,643.955261230000019,643.955261230000019,0.550039676409000,5.831679264680000,64559.256899499996507
,Mobile,1109,52131,3258187500.000000000000000,0.000000000000000,1458.693481450000036,1458.693481450000036,7.966313751170000,26.215082484100002,415291.902162000013050
,Modoc,1110,174274,10892125000.000000000000000,0.000000000000000,181.026596068999993,181.026596068999993,0.056075797657300,1.265534668410000,9772.553560919999654
,Moffat,1111,197626,12351625000.000000000000000,0.000000000000000,268.394897461000028,268.394897461000028,0.070721791351900,2.411190611110000,13976.464737700000114
,Mohave,1112,559864,34991500000.000000000000000,0.000000000000000,334.968780518000017,334.968780518000017,0.404571105692000,5.713170513140000,226504.797516999999061
,Moniteau,1113,17409,1088062500.000000000000000,0.000000000000000,483.898925781000003,483.898925781000003,0.909230080613000,7.270866518990000,15828.786473399999522
,Monmouth,1114,19769,1235562500.000000000000000,0.000000000000000,756.038330077999944,756.038330077999944,31.773871102600001,54.427443396000001,628137.657827000017278
,Mono,1115,130100,8131250000.000000000000000,0.000000000000000,390.614959716999977,390.614959716999977,0.113676336975000,3.565392624890000,14789.291440499999226
,Monona,1116,29026,1814125000.000000000000000,0.000000000000000,123.827400208000000,123.827400208000000,0.302976839700000,3.182915771120000,8794.205749139999170
,Monongalia,1117,15337,958562500.000000000000000,0.000000000000000,1783.302246089999926,1783.302246089999926,6.734660236510000,36.332518647199997,103289.484047000005376
,Monroe,1118,433739,27108687500.000000000000000,0.000000000000000,2362.582763670000077,2362.582763670000077,3.625511242690000,20.193807920000001,1572525.620889999903738
,Montague,1119,39359,2459937500.000000000000000,0.000000000000000,200.331726073999988,200.331726073999988,0.504009128748000,3.829406183380000,19837.295298400000320
,Montcalm,1120,29830,1864375000.000000000000000,0.000000000000000,652.160522461000028,652.160522461000028,2.142000741110000,10.413829627300000,63895.882107299999916
,Monterey,1121,137653,8603312500.000000000000000,0.000000000000000,1791.586059570000089,1791.586059570000089,3.034422745560000,29.724489414200001,417697.394195000000764
,Montezuma,1122,84742,5296375000.000000000000000,0.000000000000000,254.169113159000005,254.169113159000005,0.308707837068000,4.010890723360000,26160.519528799999534
,Montgomery,1123,401591,25099437500.000000000000000,0.000000000000000,2795.309326170000077,2795.309326170000077,9.209016002229999,37.982721539099998,3698257.945350000169128
,Montmorency,1124,23411,1463187500.000000000000000,0.000000000000000,108.168281554999993,108.168281554999993,0.400642910492000,2.614423930980000,9379.451177540000572
,Montour,1125,5499,343687500.000000000000000,0.000000000000000,208.207244873000008,208.207244873000008,3.274802119280000,12.755889803900001,18008.136853899999551
,Montrose,1126,93257,5828562500.000000000000000,0.000000000000000,268.355651855000019,268.355651855000019,0.486720329811000,5.389096897780000,45390.077797199999623
,Moody,1127,21668,1354250000.000000000000000,0.000000000000000,119.665603637999993,119.665603637999993,0.293693115923000,2.889153317170000,6363.742435830000431
,Moore,1128,72326,4520375000.000000000000000,0.000000000000000,372.330078125000000,372.330078125000000,1.699809587430000,9.447160933170000,122940.428220000001602
,Mora,1129,80286,5017875000.000000000000000,0.000000000000000,150.855438232000012,150.855438232000012,0.058410179522200,1.106663698200000,4689.519673120000334
,Morehouse,1130,33257,2078562500.000000000000000,0.000000000000000,357.151184081999986,357.151184081999986,0.800753302675000,6.579736729630000,26630.652587100001256
,Morgan,1131,249735,15608437500.000000000000000,0.000000000000000,2449.010253909999847,2449.010253909999847,1.506794100700000,10.652470155000000,376299.224737000011373
,Morrill,1132,59469,3716812500.000000000000000,0.000000000000000,111.903434752999999,111.903434752999999,0.080640921519600,1.660024200730000,4795.634961849999854
,Morris,1133,59968,3748000000.000000000000000,0.000000000000000,1330.172973629999888,1330.172973629999888,8.604256034760001,30.817954433600001,515980.025892000005115
,Morrison,1134,47588,2974250000.000000000000000,0.000000000000000,302.563720703000001,302.563720703000001,0.701964882549000,4.884018903780000,33405.104830700001912
,Morrow,1135,101775,6360937500.000000000000000,0.000000000000000,255.349060059000010,255.349060059000010,0.464718537121000,4.161488530850000,47296.729115399997681
,Morton,1136,110923,6932687500.000000000000000,0.000000000000000,356.891937256000006,356.891937256000006,0.283782316945000,4.736807407310000,31477.985942399998748
,Motley,1137,41429,2589312500.000000000000000,0.000000000000000,40.445709228500000,40.445709228500000,0.026696198512900,0.595294892776000,1105.996808189999911
,Moultrie,1138,14243,890187500.000000000000000,0.000000000000000,158.420333862000007,158.420333862000007,1.024358756380000,6.708312827460000,14589.941767099999197
,Mountrail,1139,80324,5020250000.000000000000000,0.000000000000000,157.499908446999996,157.499908446999996,0.101457517192000,2.055563716430000,8149.473610949999966
,Mower,1140,29518,1844875000.000000000000000,0.000000000000000,250.274490356000001,250.274490356000001,1.322177777980000,10.278748018400000,39028.043650400002662
,Muhlenberg,1141,19924,1245250000.000000000000000,0.000000000000000,525.747009276999961,525.747009276999961,1.555861690870000,8.919343851890000,30998.988328999999794
,Multnomah,1142,22826,1426625000.000000000000000,0.000000000000000,1525.860595699999976,1525.860595699999976,33.936991437000003,84.721616097999998,774645.766540999989957
,Murray,1143,61518,3844875000.000000000000000,0.000000000000000,188.972320556999989,188.972320556999989,1.025101700570000,6.060218572600000,63062.206415900000138
,Muscatine,1144,18702,1168875000.000000000000000,0.000000000000000,346.675567627000021,346.675567627000021,2.307994988340000,13.310556447400000,43164.122272000000521
,Muscogee,1145,9231,576937500.000000000000000,0.000000000000000,952.632751464999956,952.632751464999956,20.682434094000001,44.363844056300003,190919.549121999996714
,Muskegon,1146,21410,1338125000.000000000000000,0.000000000000000,672.206176757999970,672.206176757999970,7.965392929880000,24.147020744799999,170539.062628999992739
,Muskingum,1147,27921,1745062500.000000000000000,0.000000000000000,402.279174805000025,402.279174805000025,3.086547098350000,13.471113122100000,86179.481532999998308
,Muskogee,1148,34830,2176875000.000000000000000,0.000000000000000,1002.667175290000046,1002.667175290000046,2.040097444680000,13.221150657800001,71056.593998099997407
,Musselshell,1149,77611,4850687500.000000000000000,0.000000000000000,139.138000487999989,139.138000487999989,0.058110979465400,1.393383336170000,4510.051227289999588
,Nacogdoches,1150,40729,2545562500.000000000000000,0.000000000000000,1215.944213870000112,1215.944213870000112,1.636047838920000,12.588278505700000,66634.592431500001112
,Nance,1151,18570,1160625000.000000000000000,0.000000000000000,104.250579834000007,104.250579834000007,0.191196126656000,2.357428950800000,3550.512071999999989
,Nantucket,1152,1974,123375000.000000000000000,0.000000000000000,224.065750121999997,224.065750121999997,5.262486291680000,16.928802033099998,10388.147939799999222
,Napa,1153,32766,2047875000.000000000000000,0.000000000000000,988.356506348000039,988.356506348000039,4.297094987930000,28.421319648699999,140798.614375000004657
,Nash,1154,22624,1414000000.000000000000000,0.000000000000000,368.038269043000014,368.038269043000014,4.396157303430000,15.455370062000000,99458.662832799993339
,Nassau,1155,39722,2482625000.000000000000000,0.000000000000000,2201.619140629999947,2201.619140629999947,35.682510437700003,83.947033514599994,1417380.679609999991953
,Natchitoches,1156,54031,3376937500.000000000000000,0.000000000000000,270.196929931999989,270.196929931999989,0.729470952924000,6.720169284490000,39414.045057499999530
,Natrona,1157,223011,13938187500.000000000000000,0.000000000000000,479.904327393000017,479.904327393000017,0.356675446984000,6.421836858180000,79542.548107399998116
,Navajo,1158,407223,25451437500.000000000000000,0.000000000000000,393.390747069999975,393.390747069999975,0.271808083737000,3.867725200600000,110686.503284000005806
,Navarro,1159,44982,2811375000.000000000000000,0.000000000000000,303.239227294999978,303.239227294999978,1.085256441590000,8.122978530830000,48817.005255700001726
,Nelson,1160,78618,4913625000.000000000000000,0.000000000000000,232.294174193999993,232.294174193999993,0.817058506719000,5.676437859240000,64235.505681199996616
,Nemaha,1161,46880,2930000000.000000000000000,0.000000000000000,216.739959717000005,216.739959717000005,0.359583542319000,3.668758141930000,16857.276463900001545
,Neosho,1162,24062,1503875000.000000000000000,0.000000000000000,181.740051270000009,181.740051270000009,0.669842127412000,5.775410357280000,16117.741269800000737
,Neshoba,1163,23683,1480187500.000000000000000,0.000000000000000,225.096832274999997,225.096832274999997,1.269614678000000,7.134408844220000,30068.284418999999616
,Ness,1164,44733,2795812500.000000000000000,0.000000000000000,88.802108764600007,88.802108764600007,0.065241171101600,1.231644821920000,2918.433306890000040
,Nevada,1165,66351,4146937500.000000000000000,0.000000000000000,558.635253906000003,558.635253906000003,1.658695922320000,11.938506869099999,110056.133142000006046
,New Castle,1166,18525,1157812500.000000000000000,0.000000000000000,1099.165283199999976,1099.165283199999976,29.915278110900001,68.175908634899997,554180.527004000032321
,New Hanover,1167,8177,511062500.000000000000000,0.000000000000000,599.382690430000025,599.382690430000025,27.437392686900001,48.052309263600002,224355.560001000005286
,New Haven,1168,25674,1604625000.000000000000000,0.000000000000000,1803.209716800000024,1803.209716800000024,33.917901858400000,71.283545643300002,870808.212312999996357
,New Kent,1169,8719,544937500.000000000000000,0.000000000000000,289.044555663999972,289.044555663999972,2.462581171780000,10.326525288499999,21471.245236700000532
,New London,1170,28252,1765750000.000000000000000,0.000000000000000,710.601562500000000,710.601562500000000,9.794327850989999,28.678507824000000,276709.350445999996737
,New Madrid,1171,28773,1798312500.000000000000000,0.000000000000000,189.394058228000006,189.394058228000006,0.631555149150000,5.403579299650000,18171.736306499999046
,New York,1172,1102,68875000.000000000000000,0.000000000000000,7472.925292969999646,7472.925292969999646,1424.364577820000022,1333.322121910000078,1569649.764759999932721
,Newaygo,1173,35624,2226500000.000000000000000,0.000000000000000,213.650894165000011,213.650894165000011,1.364165178020000,6.234001612070000,48597.020301700002165
,Newberry,1174,26781,1673812500.000000000000000,0.000000000000000,308.016204834000007,308.016204834000007,1.416487813310000,7.386355250980000,37934.960128300001088
,Newport,1175,4495,280937500.000000000000000,0.000000000000000,648.907348632999970,648.907348632999970,17.567285204800001,37.768575865099997,78964.946995699996478
,Newport News,1176,2897,181062500.000000000000000,0.000000000000000,750.284423827999944,750.284423827999944,61.254237117899997,86.634808981000006,177453.524930999992648
,Newton,1177,152283,9517687500.000000000000000,0.000000000000000,653.228881836000028,653.228881836000028,1.616158436230000,9.261180736409999,246113.455144000006840
,Nez Perce,1178,35344,2209000000.000000000000000,0.000000000000000,282.334045409999987,282.334045409999987,1.122123530430000,9.687758153730000,39660.334059399996477
,Niagara,1179,21839,1364937500.000000000000000,0.000000000000000,543.039733887000011,543.039733887000011,9.663082251810000,30.271598322599999,211032.053297000005841
,Nicholas,1180,35172,2198250000.000000000000000,0.000000000000000,168.224853515999996,168.224853515999996,0.940290006729000,5.472693199620000,33071.880116699998325
,Nicollet,1181,19477,1217312500.000000000000000,0.000000000000000,603.956970214999956,603.956970214999956,1.743775180050000,13.395384964200000,33963.509181800000079
,Niobrara,1182,109270,6829375000.000000000000000,0.000000000000000,218.081726073999988,218.081726073999988,0.022871745068500,1.039595203090000,2499.195583629999874
,Noble,1183,64943,4058937500.000000000000000,0.000000000000000,594.621459961000028,594.621459961000028,1.139388395120000,8.053501241050000,73995.300544500001706
,Nobles,1184,29901,1868812500.000000000000000,0.000000000000000,346.824890137000011,346.824890137000011,0.712486659889000,7.567784492600000,21304.063617299998441
,Nodaway,1185,36305,2269062500.000000000000000,0.000000000000000,977.166748047000056,977.166748047000056,0.657319415403000,9.097295422589999,23863.981376200001250
