OBJECTID,NAME_2,ZONE_CODE,COUNT_nl,AREA_nl,MIN_nl,MAX_nl,RANGE_nl,MEAN_nl,STD_nl,SUM_nl,VARIETY_nl,MAJORITY_nl,MINORITY_nl,MEDIAN_nl,COUNT_P,AREA_p,MIN_pop,MAX_pop,RANGE_pop,MEAN_pop,STD_pop,SUM_pop
1035,Martin,1035,12367,0.858819438,0,63,63,7.686504407,11.41380974,95059,61,0,53,5,138650,8665625000,0,501.9267273,501.9267273,1.651795536,11.09898751,229021.4511
1036,Martinsville,1036,44,0.003055556,39,63,24,58.27272727,5.928987482,2564,16,63,39,60,467,29187500,0,182.3569794,182.3569794,27.95160754,29.09015722,13053.40072
1037,Mason,1037,14581,1.012569436,0,58,58,3.925313764,7.107547088,57235,56,0,55,0,152211,9513187500,0,404.640686,404.640686,1.034699793,6.91020932,157492.6903
1038,Massac,1038,933,0.064791666,0,56,56,10.07824223,10.9325756,9403,50,6,28,6,10172,635750000,0,177.3938141,177.3938141,1.511825802,8.710000029,15378.29206
1039,Matagorda,1039,3942,0.273749998,0,61,61,4.842719432,8.936191955,19090,57,0,45,0,47445,2965312500,0,515.1676025,515.1676025,0.752170289,7.291102709,35686.71935
1040,Matanuska-Susitna,1040,160052,11.11472213,0,62,62,0.558505986,3.949310148,89390,58,0,6,0,1023178,63948625000,0,111.1928558,111.1928558,0.000390023,0.172882564,399.0628324
1041,Mathews,1041,340,0.023611111,0,19,19,7.438235294,2.996911617,2529,16,7,19,7,3590,224375000,0,113.6821594,113.6821594,2.432271443,6.52884926,8731.85448
1042,Maui,1042,3773,0.262013887,0,62,62,4.135170952,8.982756736,15602,57,0,39,0,48189,3011812500,0,1084.268555,1084.268555,3.478753256,28.90128729,167637.6406
1043,Maury,1043,2292,0.159166665,0,61,61,12.87609075,14.1034697,29512,59,5,4,7,25560,1597500000,0,343.2382507,343.2382507,3.372911486,13.82654486,86211.61759
1044,Maverick,1044,4503,0.312708331,0,63,63,2.653120142,9.219462243,11947,57,0,29,0,54175,3385937500,0,575.8118896,575.8118896,1.082317118,11.96258981,58634.52985
1045,Mayes,1045,2558,0.177638887,0,56,56,9.258014073,8.69844267,23682,53,5,36,6,28425,1776562500,0,236.1886597,236.1886597,1.497321415,8.034313974,42561.36121
1046,Mc Kean,1046,3953,0.274513887,0,53,53,3.969643309,7.696302876,15692,49,0,45,0,40851,2553187500,0,817.5427856,817.5427856,1.022779759,9.16183838,41781.57593
1047,McClain,1047,2156,0.149722221,0,61,61,9.924397032,12.68840714,21397,58,0,61,7,24040,1502500000,0,301.8282776,301.8282776,1.600770462,7.745201256,38482.52191
1048,McCone,1048,12038,0.835972216,0,25,25,0.192058481,1.419898721,2312,21,0,25,0,111332,6958250000,0,58.03657532,58.03657532,0.014474101,0.500612303,1611.430578
1049,McCook,1049,2361,0.163958332,0,32,32,2.319779754,4.275040406,5477,27,0,25,0,23962,1497625000,0,96.24327087,96.24327087,0.227996451,2.388380772,5463.250958
1050,McCormick,1050,1427,0.099097221,0,46,46,5.544498949,6.622672632,7912,41,0,25,5,16260,1016250000,0,346.430542,346.430542,0.63098297,4.972958506,10259.78309
1051,McCracken,1051,1001,0.069513888,5,62,57,23.96803197,18.18681437,23992,58,7,45,16,11071,691937500,0,397.4314575,397.4314575,5.859282163,17.43364078,64868.11283
1052,McCreary,1052,1623,0.112708332,0,47,47,3.31176833,6.538583774,5375,36,0,27,0,17855,1115937500,0,554.2077637,554.2077637,1.05051057,8.135442607,18756.86623
1053,McCulloch,1053,3804,0.264166665,0,55,55,0.940325973,4.771031088,3577,45,0,21,0,44914,2807125000,0,134.2868652,134.2868652,0.183805951,2.773315891,8255.460474
1054,McCurtain,1054,6881,0.477847218,0,59,59,2.170614736,6.076795013,14936,54,0,28,0,78868,4929250000,0,314.9251709,314.9251709,0.408085783,3.63230317,32184.90951
1055,McDonald,1055,2061,0.143124999,0,45,45,5.872392043,5.609456869,12103,37,5,38,5,22402,1400125000,0,176.8695679,176.8695679,1.053727382,5.994084993,23605.6008
1056,McDonough,1056,2340,0.162499999,0,60,60,6.992307692,9.120884777,16362,58,0,45,6,24368,1523000000,0,977.0569458,977.0569458,1.318717667,14.01044897,32134.5121
1057,McDowell,1057,3697,0.256736109,0,55,55,6.939410333,8.248645235,25655,53,0,48,6,40810,2550625000,0,309.5316467,309.5316467,1.617178905,8.739728407,65997.0711
1058,McDuffie,1058,966,0.067083333,0,60,60,10.55590062,12.05424598,10197,56,0,27,7,11072,692000000,0,179.7290955,179.7290955,1.9834158,8.550203435,21960.37974
1059,McHenry,1059,11109,0.771458327,0,62,62,8.400486092,15.9031558,93321,59,0,36,0,104428,6526750000,0,647.8363037,647.8363037,3.256958843,18.30912696,340117.6981
1060,McIntosh,1060,8525,0.592013884,0,55,55,2.468973607,5.415336574,21048,52,0,30,0,89276,5579750000,0,237.6496887,237.6496887,0.440114181,3.703294034,39291.63364
1061,McKenzie,1061,12762,0.886249993,0,63,63,22.10358878,17.69592245,282086,59,0,63,23,118053,7378312500,0,131.6667786,131.6667786,0.056533445,1.357370499,6673.942769
1062,McKinley,1062,20345,1.412847211,0,63,63,2.339936102,6.121386198,47606,61,0,52,0,227660,14228750000,0,678.6634521,678.6634521,0.30393151,4.778786186,69193.04754
1063,McLean,1063,16025,1.112847213,0,63,63,5.106084243,9.7239645,81825,61,0,53,0,156361,9772562500,0,2476.478516,2476.478516,1.253938486,15.10208998,196067.0756
1064,McLennan,1064,3770,0.261805553,0,63,63,15.12015915,16.91901891,57003,60,6,54,8,44250,2765625000,0,1618.680298,1618.680298,5.516184467,25.61322975,244091.1627
1065,McLeod,1065,2117,0.147013888,0,61,61,13.04770902,10.64806487,27622,58,8,54,9,20887,1305437500,0,372.9864502,372.9864502,1.779690748,10.63686628,37172.40065
1066,McMinn,1066,1590,0.110416666,0,61,61,13.35345912,12.22121457,21232,59,6,4,8,17966,1122875000,0,257.0640259,257.0640259,2.978767817,10.27600922,53516.5426
1067,McMullen,1067,3944,0.273888887,0,61,61,13.34305274,15.49107289,52625,59,0,4,8,47734,2983375000,0,28.03638268,28.03638268,0.013381106,0.339686942,638.7337243
1068,McNairy,1068,2075,0.144097221,0,53,53,5.062650602,6.91887084,10505,47,0,23,5,23157,1447312500,0,164.0875549,164.0875549,1.141107765,5.331217743,26424.63251
1069,McPherson,1069,11876,0.824722216,0,62,62,1.773492759,6.111120836,21062,60,0,43,0,120724,7545250000,0,264.7862854,264.7862854,0.260649478,3.867204909,31466.64759
1070,Meade,1070,19745,1.371180545,0,62,62,1.815598886,6.104905456,35849,60,0,53,0,198477,12404812500,0,309.6290588,309.6290588,0.298664762,4.364293547,59278.08599
1071,Meagher,1071,10499,0.729097216,0,28,28,0.120868654,1.276350704,1269,24,0,4,0,99355,6209687500,0,121.3451767,121.3451767,0.018674324,0.706273444,1855.387449
1072,Mecklenburg,1072,4574,0.317638886,0,63,63,30.419108,26.9279739,139137,61,63,28,13,51165,3197812500,0,1108.807617,1108.807617,21.15972508,50.78214644,1082637.334
1073,Mecosta,1073,2351,0.163263888,0,58,58,7.994045087,8.061965373,18794,52,6,29,7,23645,1477812500,0,824.0081177,824.0081177,1.84320718,11.1945708,43582.63376
1074,Medina,1074,6327,0.439374996,0,61,61,11.36921132,16.26259113,71933,59,0,4,0,73096,4568500000,0,1347.504395,1347.504395,3.178192371,15.48594719,232313.1496
1075,Meeker,1075,2759,0.191597221,0,57,57,10.00326205,6.573943608,27599,52,7,5,9,26785,1674062500,0,196.2329407,196.2329407,0.887356772,5.977367137,23767.85112
1076,Meigs,1076,2500,0.17361111,0,49,49,5.5056,6.583279475,13764,45,0,4,6,27138,1696125000,0,227.1855316,227.1855316,1.322164407,5.864052463,35880.89768
1077,Mellette,1077,5481,0.380624997,0,24,24,0.205072067,1.524207093,1124,21,0,13,0,54483,3405187500,0,104.8619385,104.8619385,0.036879911,0.886347293,2009.328181
1078,Menard,1078,4368,0.303333331,0,37,37,1.647664835,3.98603205,7197,31,0,27,0,50254,3140875000,0,116.8296127,116.8296127,0.295172902,3.163403765,14833.61903
1079,Mendocino,1079,13731,0.953541659,0,62,62,0.86148132,4.405313043,11829,56,0,39,0,146011,9125687500,0,755.2180176,755.2180176,0.60102439,7.495516392,87756.17228
1080,Menifee,1080,787,0.054652777,0,14,14,1.590851334,3.087511042,1252,10,0,14,0,8551,534437500,0,156.1678467,156.1678467,0.717525922,5.207044367,6135.564156
1081,Menominee,1081,6078,0.42208333,0,61,61,3.494899638,6.833507994,21242,54,0,38,0,58601,3662562500,0,158.9111328,158.9111328,0.445452779,3.957249526,26103.97833
1082,Merced,1082,7450,0.517361107,0,63,63,7.962818792,12.38434117,59323,61,0,50,5,81732,5108250000,0,805.2022705,805.2022705,3.401325357,24.86961523,277997.1241
1083,Mercer,1083,17088,1.186666657,0,63,63,10.55278558,14.4917127,180326,60,0,48,7,173588,10849250000,0,1616.965088,1616.965088,3.652401035,24.00217629,634012.9909
1084,Meriwether,1084,1804,0.125277777,0,55,55,6.345898004,7.574396701,11448,47,0,34,6,21011,1313187500,0,175.9765167,175.9765167,1.022759874,5.745978531,21489.20771
1085,Merrick,1085,1973,0.137013888,0,45,45,3.026862646,5.374640397,5972,38,0,22,0,20504,1281500000,0,122.9558716,122.9558716,0.371285026,3.407290895,7612.828166
1086,Merrimack,1086,3964,0.275277776,0,61,61,13.79212916,12.65121168,54672,58,6,46,9,39683,2480187500,0,536.4315796,536.4315796,3.814727308,17.02262802,151379.8238
1087,Mesa,1087,12968,0.900555548,0,63,63,2.620219001,9.017635485,33979,61,0,39,0,139384,8711500000,0,959.7540283,959.7540283,1.167242722,12.12330077,162694.9596
1088,Metcalfe,1088,1093,0.075902777,0,33,33,3.651418115,5.19009105,3991,28,0,20,0,12057,753562500,0,123.7922974,123.7922974,0.832033408,4.484503382,10031.82679
1089,Miami,1089,5394,0.37458333,0,60,60,13.53058954,13.30936936,72984,57,6,60,9,57175,3573437500,0,480.9482727,480.9482727,3.066675245,14.81284708,175337.1572
1090,Miami-Dade,1090,6666,0.462916663,0,63,63,20.52235224,25.59079061,136802,61,0,38,5,83242,5202625000,0,3370.308594,3370.308594,31.13825301,106.3144182,2592010.457
1091,Middlesex,1091,6781,0.470902774,0,63,63,42.46969474,19.51718894,287987,61,62,4,49,69784,4361500000,0,2653.421143,2653.421143,35.98319645,86.19966501,2511051.381
1092,Midland,1092,5358,0.37208333,0,63,63,14.45949981,16.81985615,77474,60,0,37,8,59298,3706125000,0,813.5736084,813.5736084,3.882209328,20.5369474,230207.2487
1093,Mifflin,1093,1642,0.114027777,0,57,57,8.275274056,9.934854065,13588,52,0,40,6,17099,1068687500,0,295.217865,295.217865,2.698231148,12.41163892,46137.0544
1094,Milam,1094,3607,0.250486109,0,51,51,2.136124203,6.345084325,7705,46,0,31,0,42611,2663187500,0,224.1807861,224.1807861,0.582979875,4.811819363,24841.35544
1095,Millard,1095,26596,1.84694443,0,54,54,0.515340653,2.898887233,13706,47,0,47,0,283500,17718750000,0,194.916748,194.916748,0.043828844,1.201368679,12425.47738
1096,Mille Lacs,1096,2948,0.204722221,0,57,57,7.624830393,7.932788012,22478,51,0,33,7,28147,1759187500,0,260.6833496,260.6833496,0.982931127,6.535949953,27666.56243
1097,Miller,1097,5642,0.391805552,0,63,63,5.978730946,10.19407081,33732,61,0,53,5,63494,3968375000,0,450.4281616,450.4281616,1.207149297,8.078713224,76646.73745
1098,Mills,1098,4404,0.305833331,0,55,55,2.866939146,6.263768238,12626,47,0,39,0,49352,3084500000,0,269.1619263,269.1619263,0.402914047,4.199619558,19884.61406
1099,Milwaukee,1099,997,0.069236111,28,63,35,61.48645938,4.611166422,61302,33,63,28,63,9999,624937500,0,1881.705078,1881.705078,94.15845436,122.2205674,941490.3852
1100,Miner,1100,2387,0.165763888,0,38,38,0.943443653,3.64819511,2252,30,0,19,0,23725,1482812500,0,71.77518463,71.77518463,0.092085689,1.257442457,2184.732973
1101,Mineral,1101,24603,1.708541653,0,59,59,0.676543511,3.361583738,16645,53,0,35,0,258920,16182500000,0,459.9108887,459.9108887,0.145769266,2.956353538,37742.57836
1102,Mingo,1102,1600,0.11111111,0,54,54,7.979375,5.813471391,12767,34,0,31,8,17440,1090000000,0,506.5806274,506.5806274,1.400478316,9.969469728,24424.34182
1103,Minidoka,1103,3119,0.21659722,0,61,61,3.930426419,8.812825161,12259,56,0,46,0,31695,1980937500,0,194.6768799,194.6768799,0.625327558,5.270121661,19819.75695
1104,Minnehaha,1104,3329,0.231180554,0,63,63,16.62991889,17.178861,55361,60,6,49,10,33701,2106312500,0,585.1401367,585.1401367,5.3331765,26.07290702,179733.3812
1105,Missaukee,1105,2435,0.169097221,0,35,35,4.258726899,5.50642716,10370,32,0,34,0,23704,1481500000,0,125.1839523,125.1839523,0.626364882,3.943933665,14847.35316
1106,Mississippi,1106,5034,0.349583331,0,60,60,6.409018673,10.41467241,32263,58,0,56,5,55946,3496625000,0,619.8106689,619.8106689,1.03999304,8.906701266,58183.45061
1107,Missoula,1107,11501,0.798680549,0,62,62,3.059907834,8.684240136,35192,60,0,4,0,108187,6761687500,0,658.1162109,658.1162109,1.068829494,11.23173898,115633.4565
1108,Mitchell,1108,10638,0.738749994,0,60,60,3.594848656,6.722606518,38242,57,0,58,0,117372,7335750000,0,643.9552612,643.9552612,0.550039676,5.831679265,64559.2569
1109,Mobile,1109,4427,0.307430553,0,63,63,22.27061215,20.13029507,98592,61,0,4,14,52131,3258187500,0,1458.693481,1458.693481,7.966313751,26.21508248,415291.9022
1110,Modoc,1110,16895,1.17326388,0,34,34,0.206274046,1.400336808,3485,27,0,18,0,174274,10892125000,0,181.0265961,181.0265961,0.056075798,1.265534668,9772.553561
1111,Moffat,1111,18974,1.317638878,0,60,60,0.700537578,3.716560293,13292,55,0,4,0,197626,12351625000,0,268.3948975,268.3948975,0.070721791,2.411190611,13976.46474
1112,Mohave,1112,50039,3.474930528,0,63,63,1.209216811,5.940414896,60508,62,0,3,0,559864,34991500000,0,334.9687805,334.9687805,0.404571106,5.713170513,226504.7975
1113,Moniteau,1113,1619,0.112430555,0,53,53,6.623841878,6.429352841,10724,46,5,25,5,17409,1088062500,0,483.8989258,483.8989258,0.909230081,7.270866519,15828.78647
1114,Monmouth,1114,1888,0.13111111,14,63,49,51.5503178,14.22539542,97327,50,62,14,59,19769,1235562500,0,756.0383301,756.0383301,31.7738711,54.4274434,628137.6578
1115,Mono,1115,12004,0.833611104,0,55,55,0.376374542,2.489256151,4518,40,0,21,0,130100,8131250000,0,390.6149597,390.6149597,0.113676337,3.565392625,14789.29144
1116,Monona,1116,2843,0.197430554,0,46,46,2.823074217,5.29741561,8026,38,0,27,0,29026,1814125000,0,123.8274002,123.8274002,0.30297684,3.182915771,8794.205749
1117,Monongalia,1117,1435,0.099652777,0,62,62,17.97142857,16.26196324,25789,59,7,49,11,15337,958562500,0,1783.302246,1783.302246,6.734660237,36.33251865,103289.484
1118,Monroe,1118,39875,2.7690972,0,63,63,10.26929154,14.96364526,409488,61,0,4,6,433739,27108687500,0,2362.582764,2362.582764,3.625511243,20.19380792,1572525.621
1119,Montague,1119,3449,0.239513887,0,58,58,3.906349667,6.634795661,13473,50,0,32,0,39359,2459937500,0,200.3317261,200.3317261,0.504009129,3.829406183,19837.2953
1120,Montcalm,1120,2960,0.205555554,0,55,55,9.973648649,7.468852995,29522,52,7,46,8,29830,1864375000,0,652.1605225,652.1605225,2.142000741,10.41382963,63895.88211
1121,Monterey,1121,12417,0.86229166,0,63,63,4.403559636,10.93633153,54679,61,0,38,0,137653,8603312500,0,1791.58606,1791.58606,3.034422746,29.72448941,417697.3942
1122,Montezuma,1122,7786,0.54069444,0,58,58,1.20035962,4.380288833,9346,51,0,26,0,84742,5296375000,0,254.1691132,254.1691132,0.308707837,4.010890723,26160.51953
1123,Montgomery,1123,36454,2.531527758,0,63,63,17.1248697,21.06033233,624270,61,0,4,7,401591,25099437500,0,2795.309326,2795.309326,9.209016002,37.98272154,3698257.945
1124,Montmorency,1124,2407,0.167152776,0,35,35,2.831740756,5.052070166,6816,30,0,26,0,23411,1463187500,0,108.1682816,108.1682816,0.40064291,2.614423931,9379.451178
1125,Montour,1125,532,0.036944444,5,54,49,14.92669173,10.3018486,7941,49,9,34,11,5499,343687500,0,208.2072449,208.2072449,3.274802119,12.7558898,18008.13685
1126,Montrose,1126,8593,0.596736106,0,60,60,1.286628651,5.434084276,11056,57,0,32,0,93257,5828562500,0,268.3556519,268.3556519,0.48672033,5.389096898,45390.0778
1127,Moody,1127,2182,0.151527777,0,52,52,5.120073327,6.343387211,11172,42,0,34,6,21668,1354250000,0,119.6656036,119.6656036,0.293693116,2.889153317,6363.742436
1128,Moore,1128,6449,0.447847219,0,62,62,6.650333385,10.46384691,42888,60,0,62,5,72326,4520375000,0,372.3300781,372.3300781,1.699809587,9.447160933,122940.4282
1129,Mora,1129,7224,0.501666663,0,14,14,0.140088594,1.072808381,1012,12,0,12,0,80286,5017875000,0,150.8554382,150.8554382,0.05841018,1.106663698,4689.519673
1130,Morehouse,1130,2861,0.198680554,0,60,60,3.042991961,7.513234554,8706,55,0,29,0,33257,2078562500,0,357.1511841,357.1511841,0.800753303,6.57973673,26630.65259
1131,Morgan,1131,23157,1.608124987,0,62,62,6.341797297,9.709668159,146857,60,0,49,5,249735,15608437500,0,2449.010254,2449.010254,1.506794101,10.65247016,376299.2247
1132,Morrill,1132,5800,0.402777775,0,40,40,0.575,3.237745464,3335,37,0,28,0,59469,3716812500,0,111.9034348,111.9034348,0.080640922,1.660024201,4795.634962
1133,Morris,1133,5594,0.388472219,0,63,63,18.20843761,23.50429168,101858,61,0,63,5,59968,3748000000,0,1330.172974,1330.172974,8.604256035,30.81795443,515980.0259
1134,Morrison,1134,4949,0.343680553,0,59,59,7.625985047,7.323303459,37741,54,6,55,7,47588,2974250000,0,302.5637207,302.5637207,0.701964883,4.884018904,33405.10483
1135,Morrow,1135,10378,0.720694439,0,48,48,2.523125843,5.090176886,26185,44,0,37,0,101775,6360937500,0,255.3490601,255.3490601,0.464718537,4.161488531,47296.72912
1136,Morton,1136,11249,0.781180549,0,63,63,2.210952085,7.020729315,24871,60,0,37,0,110923,6932687500,0,356.8919373,356.8919373,0.283782317,4.736807407,31477.98594
1137,Motley,1137,3621,0.251458331,0,15,15,0.122341895,1.039778106,443,12,0,13,0,41429,2589312500,0,40.44570923,40.44570923,0.026696199,0.595294893,1105.996808
1138,Moultrie,1138,1343,0.093263888,0,48,48,5.810871184,6.590566222,7804,39,0,20,5,14243,890187500,0,158.4203339,158.4203339,1.024358756,6.708312827,14589.94177
1139,Mountrail,1139,8783,0.609930551,0,60,60,18.15336445,14.65042356,159441,56,0,60,16,80324,5020250000,0,157.4999084,157.4999084,0.101457517,2.055563716,8149.473611
1140,Mower,1140,2968,0.206111109,0,61,61,9.418463612,8.260341639,27954,58,6,35,7,29518,1844875000,0,250.2744904,250.2744904,1.322177778,10.27874802,39028.04365
1141,Muhlenberg,1141,1812,0.125833332,0,53,53,8.627483444,9.356607826,15633,51,0,4,6,19924,1245250000,0,525.7470093,525.7470093,1.555861691,8.919343852,30998.98833
1142,Multnomah,1142,2361,0.163958332,0,63,63,29.78526048,26.71987592,70323,61,63,33,16,22826,1426625000,0,1525.860596,1525.860596,33.93699144,84.7216161,774645.7665
1143,Murray,1143,5783,0.401597219,0,58,58,5.178281169,7.781327407,29946,54,0,47,5,61518,3844875000,0,188.9723206,188.9723206,1.025101701,6.060218573,63062.20642
1144,Muscatine,1144,1795,0.124652777,0,60,60,14.66072423,13.07902659,26316,57,7,33,9,18702,1168875000,0,346.6755676,346.6755676,2.307994988,13.31055645,43164.12227
1145,Muscogee,1145,785,0.054513888,0,63,63,37.53375796,23.99939902,29464,60,62,23,47,9231,576937500,0,952.6327515,952.6327515,20.68243409,44.36384406,190919.5491
1146,Muskegon,1146,2153,0.149513888,0,60,60,19.0088249,16.27522277,40926,57,7,5,11,21410,1338125000,0,672.2061768,672.2061768,7.96539293,24.14702074,170539.0626
1147,Muskingum,1147,2634,0.182916665,0,61,61,12.06226272,13.21543053,31772,58,0,53,8,27921,1745062500,0,402.2791748,402.2791748,3.086547098,13.47111312,86179.48153
1148,Muskogee,1148,3089,0.214513887,0,63,63,8.57850437,13.29992701,26499,61,0,56,5,34830,2176875000,0,1002.667175,1002.667175,2.040097445,13.22115066,71056.594
1149,Musselshell,1149,8202,0.569583329,0,39,39,0.469153865,2.559239514,3848,35,0,29,0,77611,4850687500,0,139.1380005,139.1380005,0.058110979,1.393383336,4510.051227
1150,Nacogdoches,1150,3473,0.241180554,0,62,62,5.365966024,10.4521431,18636,59,0,29,0,40729,2545562500,0,1215.944214,1215.944214,1.636047839,12.58827851,66634.59243
1151,Nance,1151,1814,0.125972221,0,26,26,1.336273429,3.817853464,2424,23,0,26,0,18570,1160625000,0,104.2505798,104.2505798,0.191196127,2.357428951,3550.512072
1152,Nantucket,1152,192,0.013333333,0,41,41,9.942708333,9.691697959,1909,35,6,18,6,1974,123375000,0,224.0657501,224.0657501,5.262486292,16.92880203,10388.14794
1153,Napa,1153,3051,0.211874998,0,63,63,8.687971157,14.39182172,26507,61,0,46,5,32766,2047875000,0,988.3565063,988.3565063,4.297094988,28.42131965,140798.6144
1154,Nash,1154,2034,0.141249999,0,63,63,17.72025565,14.89193828,36043,60,9,49,12,22624,1414000000,0,368.038269,368.038269,4.396157303,15.45537006,99458.66283
1155,Nassau,1155,3538,0.245694442,0,63,63,26.99123799,25.66158378,95495,61,63,36,12,39722,2482625000,0,2201.619141,2201.619141,35.68251044,83.94703351,1417380.68
